MSSubClass,MSZoning,LotArea,YearBuilt,OverallQual,OverallCond,ExterQual,Foundation,TotalBsmtSF,GrLivArea,GarageCars,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70,RH,11634,1916,8,2,Ex,Slab,1314,1810,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2006,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,847,0,0,0,0,3,1,1,1,TA,9,Typ,1,,Attchd,1914,RFn,33,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,474803.8959742484
90,C,5798,1998,2,9,Gd,Slab,2379,3824,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2014,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,897,0,0,0,0,2,0,4,1,TA,7,Typ,1,,Attchd,1934,RFn,497,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,501711.8746046615
80,RM,19739,1981,3,10,Gd,BrkTil,2308,3247,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2008,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1082,0,0,0,0,1,0,3,1,TA,4,Typ,2,,Attchd,1935,RFn,515,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,468625.28519496496
60,RH,11749,2003,10,2,Ex,CBlock,2017,2933,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1989,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2100,0,0,0,0,3,0,3,1,TA,3,Typ,0,,Attchd,2015,RFn,327,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,584575.7755327096
30,RM,6827,1985,1,6,Gd,CBlock,1228,3801,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1979,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,807,0,0,0,0,3,1,3,1,TA,9,Typ,1,,Attchd,2017,RFn,97,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,452928.760635573
80,FV,5719,1923,2,1,Gd,CBlock,696,770,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1935,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,598,0,0,0,0,3,0,2,1,TA,9,Typ,0,,Attchd,1991,RFn,365,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,321166.6102839144
30,RL,1593,1918,7,3,Ex,BrkTil,2734,2294,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1996,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1765,0,0,0,0,1,0,5,1,TA,3,Typ,0,,Attchd,1938,RFn,728,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2009,WD,Normal,492713.0519753115
40,RM,8394,1936,10,2,Ex,CBlock,949,1310,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1983,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,657,0,0,0,0,3,0,4,1,TA,6,Typ,2,,Attchd,2007,RFn,462,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,496431.5822573301
30,RL,15056,2002,2,3,TA,Slab,2434,2962,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1976,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1053,0,0,0,0,2,0,2,1,TA,8,Typ,0,,Attchd,1903,RFn,27,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,429307.6831941943
20,RH,11636,1984,6,5,TA,CBlock,2868,697,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1932,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1150,0,0,0,0,3,1,3,1,TA,7,Typ,1,,Attchd,1963,RFn,712,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,415107.16409589146
90,RL,1016,1907,3,10,Ex,PConc,2515,3894,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1904,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2774,0,0,0,0,3,1,4,1,TA,8,Typ,1,,Attchd,1973,RFn,385,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,481372.87043302273
60,RM,4191,1927,4,6,Fa,Slab,1438,1579,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2000,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2970,0,0,0,0,3,1,2,1,TA,9,Typ,0,,Attchd,1905,RFn,272,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,381680.2911442937
50,FV,1392,1904,8,9,Gd,BrkTil,68,3378,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1977,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2790,0,0,0,0,3,0,1,1,TA,7,Typ,0,,Attchd,1956,RFn,126,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,565420.4518664926
30,RH,7272,1916,3,10,TA,CBlock,1781,1726,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1990,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1568,0,0,0,0,2,0,3,1,TA,9,Typ,2,,Attchd,1929,RFn,201,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,368582.836198605
80,RM,17955,2000,10,4,Gd,PConc,2247,2144,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1986,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1995,0,0,0,0,1,0,2,1,TA,4,Typ,1,,Attchd,2017,RFn,520,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,548102.265956562
20,RH,4631,1935,6,7,Po,BrkTil,2263,1127,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1913,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2918,0,0,0,0,2,1,1,1,TA,4,Typ,1,,Attchd,2009,RFn,286,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,407330.628015869
50,C,7172,2017,1,6,Ex,BrkTil,1969,1103,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2003,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2378,0,0,0,0,2,1,3,1,TA,3,Typ,0,,Attchd,1998,RFn,449,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2010,WD,Normal,314418.1135853436
60,RL,10312,1918,7,2,Fa,Slab,211,1661,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1967,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1233,0,0,0,0,1,1,5,1,TA,7,Typ,0,,Attchd,2012,RFn,87,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,465545.297843718
50,C,19663,1963,8,10,Po,BrkTil,507,1945,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2002,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2450,0,0,0,0,3,1,3,1,TA,7,Typ,0,,Attchd,2006,RFn,317,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,506120.5696964387
20,RM,9906,1990,8,8,Po,BrkTil,2063,1580,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2015,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,591,0,0,0,0,1,1,5,1,TA,9,Typ,1,,Attchd,1973,RFn,18,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,479940.9835794113
90,FV,18159,2016,3,7,Po,BrkTil,1521,2085,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1982,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2719,0,0,0,0,1,0,5,1,TA,8,Typ,0,,Attchd,2016,RFn,592,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,414906.17850694497
90,RH,19631,1997,10,7,Ex,BrkTil,2931,3557,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1946,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2127,0,0,0,0,2,1,5,1,TA,4,Typ,2,,Attchd,1995,RFn,106,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006,WD,Normal,618992.7936524631
70,RL,17462,1910,1,8,TA,CBlock,331,2618,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1715,0,0,0,0,1,1,4,1,TA,5,Typ,2,,Attchd,2005,RFn,457,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2008,WD,Normal,395908.38637503097
90,RH,9080,1953,9,1,Ex,CBlock,2764,1410,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1903,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1600,0,0,0,0,3,1,4,1,TA,3,Typ,0,,Attchd,2005,RFn,310,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,481023.3630999637
70,RM,8099,1944,6,1,TA,CBlock,550,1093,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1993,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1804,0,0,0,0,2,0,5,1,TA,7,Typ,2,,Attchd,1966,RFn,411,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,420702.4064711872
50,RH,15916,1946,9,8,Po,CBlock,1624,1895,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1982,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1887,0,0,0,0,3,1,1,1,TA,6,Typ,2,,Attchd,2019,RFn,741,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2010,WD,Normal,521760.80596175353
40,RL,8083,1911,7,4,Po,PConc,941,1099,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,678,0,0,0,0,2,1,5,1,TA,6,Typ,2,,Attchd,1989,RFn,623,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2008,WD,Normal,459409.7916985287
80,RM,10223,2017,1,5,Fa,CBlock,2303,1013,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2785,0,0,0,0,3,1,2,1,TA,5,Typ,2,,Attchd,1914,RFn,731,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2006,WD,Normal,304805.5690674263
80,RH,5940,1920,1,8,TA,BrkTil,727,2395,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1908,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,779,0,0,0,0,1,0,5,1,TA,4,Typ,2,,Attchd,1916,RFn,634,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,408307.60448912665
50,FV,4456,2017,6,5,Po,CBlock,879,2631,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1952,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1542,0,0,0,0,1,0,4,1,TA,4,Typ,1,,Attchd,1990,RFn,497,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,510816.84610588657
30,RM,8788,1910,5,10,Gd,CBlock,2862,3541,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1976,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2118,0,0,0,0,1,1,4,1,TA,4,Typ,0,,Attchd,1917,RFn,243,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,536323.1470614066
30,RM,3711,2002,9,4,Fa,Slab,648,1566,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1977,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,870,0,0,0,0,3,1,2,1,TA,8,Typ,2,,Attchd,2014,RFn,689,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,517552.65139252256
90,FV,12280,1991,2,6,Ex,BrkTil,999,3386,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2018,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2300,0,0,0,0,2,1,2,1,TA,9,Typ,0,,Attchd,1918,RFn,576,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,448964.5979097167
80,C,19052,1904,8,5,Fa,CBlock,1521,2457,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2203,0,0,0,0,2,1,3,1,TA,6,Typ,2,,Attchd,1975,RFn,379,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,529828.4000648902
80,RL,17531,1980,5,7,Gd,CBlock,2518,3153,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1945,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2768,0,0,0,0,2,0,1,1,TA,4,Typ,1,,Attchd,1987,RFn,514,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,498993.47260545014
70,C,13089,1955,2,10,TA,CBlock,2737,1309,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,803,0,0,0,0,1,1,1,1,TA,6,Typ,1,,Attchd,1968,RFn,206,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2007,WD,Normal,350068.55324308056
40,RH,11142,1919,10,7,Ex,PConc,1612,2680,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1973,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1848,0,0,0,0,3,0,1,1,TA,5,Typ,2,,Attchd,1923,RFn,393,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,WD,Normal,564153.1490604543
20,FV,17749,1940,6,4,Ex,CBlock,2747,3966,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2011,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1960,0,0,0,0,2,1,4,1,TA,3,Typ,2,,Attchd,1990,RFn,20,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2010,WD,Normal,555513.0233886237
30,C,16587,1945,10,5,TA,Slab,2554,1588,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2985,0,0,0,0,3,0,1,1,TA,9,Typ,2,,Attchd,1947,RFn,526,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2008,WD,Normal,532869.765383056
80,RM,10866,1911,8,3,Fa,BrkTil,1009,789,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1936,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1693,0,0,0,0,2,0,3,1,TA,8,Typ,1,,Attchd,1929,RFn,342,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,444929.5650684896
70,RH,5531,1969,4,4,Po,BrkTil,1550,2923,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1922,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2922,0,0,0,0,1,1,3,1,TA,7,Typ,1,,Attchd,1914,RFn,717,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,483292.30233927217
60,RH,13686,1916,2,4,Fa,CBlock,803,1268,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1926,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2928,0,0,0,0,3,0,1,1,TA,5,Typ,0,,Attchd,1946,RFn,201,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,331021.87997515366
70,C,6330,2014,5,3,Gd,CBlock,2878,3014,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1969,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2561,0,0,0,0,2,1,2,1,TA,9,Typ,1,,Attchd,2001,RFn,119,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2006,WD,Normal,483395.59110570647
30,C,6510,1918,2,10,Po,CBlock,213,3784,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1989,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1168,0,0,0,0,2,0,3,1,TA,6,Typ,2,,Attchd,1943,RFn,648,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2010,WD,Normal,482017.15712169115
30,FV,9964,1925,2,5,Fa,BrkTil,168,3719,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1965,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,999,0,0,0,0,2,0,2,1,TA,5,Typ,0,,Attchd,1997,RFn,388,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,478726.72869687947
70,RL,7493,1947,6,5,TA,BrkTil,977,970,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2008,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1914,0,0,0,0,2,1,4,1,TA,7,Typ,1,,Attchd,1926,RFn,536,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,415315.37445291714
20,C,11759,2007,10,7,Gd,PConc,1328,2696,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2072,0,0,0,0,1,1,3,1,TA,9,Typ,1,,Attchd,1983,RFn,233,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2008,WD,Normal,589692.2564875103
50,C,6439,2007,9,4,Gd,Slab,145,587,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1976,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1029,0,0,0,0,2,0,2,1,TA,8,Typ,2,,Attchd,1963,RFn,632,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2009,WD,Normal,468700.3814513086
30,RM,15473,1951,4,4,Gd,PConc,1798,3895,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2506,0,0,0,0,2,0,1,1,TA,3,Typ,0,,Attchd,1940,RFn,601,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,521665.2409258815
70,RH,10765,1995,6,9,Po,Slab,515,2943,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1949,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1719,0,0,0,0,1,1,4,1,TA,7,Typ,1,,Attchd,1995,RFn,319,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,522016.67248102406
80,RL,14279,1969,7,6,Ex,PConc,452,1289,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1918,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1254,0,0,0,0,2,1,5,1,TA,9,Typ,1,,Attchd,1967,RFn,711,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,459498.22720248107
70,RM,7511,1954,6,4,Po,BrkTil,59,3975,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1900,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2847,0,0,0,0,3,1,5,1,TA,8,Typ,2,,Attchd,1904,RFn,179,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,563214.8550364855
40,FV,12483,1999,8,2,Fa,PConc,527,3653,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1939,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1314,0,0,0,0,3,0,1,1,TA,6,Typ,0,,Attchd,1952,RFn,367,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,589094.0510992955
50,FV,18630,2001,4,6,Ex,Slab,1023,2164,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1931,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1226,0,0,0,0,2,1,4,1,TA,7,Typ,0,,Attchd,1907,RFn,75,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2010,WD,Normal,442120.5303575954
60,C,3376,1974,1,2,Fa,CBlock,2521,1809,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1921,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1230,0,0,0,0,1,1,4,1,TA,5,Typ,0,,Attchd,1921,RFn,648,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2010,WD,Normal,380496.1403075783
20,C,12824,1932,7,5,Ex,Slab,1564,3953,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2011,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1327,0,0,0,0,1,0,4,1,TA,4,Typ,0,,Attchd,2005,RFn,649,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,572373.1635774856
90,FV,19211,1961,3,6,Po,CBlock,2804,1364,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1992,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1831,0,0,0,0,1,1,4,1,TA,5,Typ,2,,Attchd,1906,RFn,495,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,369992.59841246146
60,C,7979,1987,6,4,Gd,BrkTil,2829,1793,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1965,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2546,0,0,0,0,2,1,5,1,TA,6,Typ,1,,Attchd,1921,RFn,521,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2007,WD,Normal,440785.89293615444
